year,month,day,hour,minute,bx,by,bz,row1,row2,row3,row4,row5,row6,row7,row8,row9,row10,row11,row12,row13,row14,row15,row16,row17,row18,row19,row20,row21,row22,row23,row24,row25,row26,row27,row28,row29,row30,row31,row32,row33,row34,row35,row36,row37,row38,row39,row40,row41,row42,row43,row44,row45,row46,row47,row48,row49,row50
2017,2,14,23,60,1.5512258333333333,2.7481354999999996,-0.33600860104999997,257.1544,151.32166666666666,262.7769666666667,255.10381666666666,295.7495,359.52976666666666,529.2764666666667,625.2815666666667,555.8625,379.91825,387.48355,374.8516833333333,399.3598166666667,382.34435,399.60630000000003,356.2550166666667,400.74143333333336,344.79814999999996,413.24233333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,15,0,60,1.94709665,2.344411833333333,0.309212495,256.31125,149.70788333333334,261.79380000000003,258.5708,313.61171666666667,399.05716666666666,553.4411,604.0379666666666,533.8571833333333,374.3787166666667,388.1488166666667,374.59959999999995,399.33711666666665,382.42510000000004,396.39876666666663,356.8048166666667,403.8381166666667,355.10825,417.51026086956523,403.652375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,15,1,60,2.615346166666667,1.6742646,1.5617149833333335,258.0615,152.09380000000002,265.5701,271.80893333333336,351.44893333333334,474.04595,610.46385,580.5530166666666,478.61038333333335,332.7033666666667,381.3786,375.26869999999997,401.7262,385.9467666666667,394.60116666666664,353.3997166666667,408.4373166666667,363.1727,413.4195454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,15,2,60,2.801170833333333,0.5300700641666667,1.9856552666666665,259.3795166666667,153.34063333333333,268.22016666666667,279.50789999999995,367.3613833333333,499.23721666666665,644.6248833333334,630.9723833333334,511.9488,350.57916666666665,385.3391333333333,377.1433,402.67690000000005,386.4397,395.565,355.1431666666667,410.2883,368.8645333333333,423.05080769230767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,15,3,60,3.4128695,-1.4870024333333334,1.0387331466666667,259.00673333333333,153.3899,269.8413,286.7894166666667,385.47575,527.7996833333333,663.7764000000001,634.1134666666666,511.883,356.92598333333336,389.69846666666666,379.2133666666667,403.6970166666667,386.91686666666664,395.48018333333334,356.3890666666667,414.79738333333336,374.36424999999997,419.77496666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,15,4,60,1.61928723,-3.3808771666666666,-0.12806203000000002,259.1939,154.29826666666668,271.3128666666667,285.53693333333337,371.39975,498.18013333333334,658.4262,698.6126499999999,590.33575,418.05831666666666,403.3127333333333,381.53884999999997,403.02936666666665,385.12814999999995,399.19208333333336,358.83323333333334,410.8468833333333,373.5942166666666,426.90965517241375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,15,5,60,-1.2072043383333333,-2.5287117166666664,-2.684613,259.11056666666667,153.84165,267.37516666666664,266.4284166666667,321.7371333333333,415.65265,624.9310666666667,797.7099166666667,722.5548166666666,518.4040333333334,421.33546666666666,383.05125000000004,402.3690666666667,384.73696666666666,400.51935,360.0013,404.3897666666666,358.0552833333333,435.3079333333333,410.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,15,6,60,-1.6298292333333333,1.1663895883333335,-3.0029185,259.3396,154.44491666666667,269.59891666666664,275.9700166666667,351.16906666666665,480.5231,675.1312999999999,728.0552333333333,579.2378166666666,380.86108333333334,387.9047,376.5946666666667,401.44481666666667,384.40156666666667,400.0754333333333,358.19378333333333,405.4859833333333,360.77501666666666,420.3206166666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,15,7,60,-0.7275443,1.9606309000000002,-1.6556877,261.4017333333333,157.36478333333335,273.4676166666667,289.28343333333333,389.6936833333333,566.0490166666666,750.3821499999999,712.6418833333333,526.16625,348.7323666666667,387.0355333333334,380.13618333333335,405.14341666666667,388.40245,398.5763,358.13280000000003,406.8845,352.6784333333333,411.95156756756757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,15,8,60,-0.9422581833333333,2.11427445,-1.1434013433333334,261.70148333333333,155.58108333333334,268.0118333333333,274.0007,380.1729833333333,625.8598166666667,866.0141500000001,727.6533666666667,465.18011666666666,306.905,380.38188333333335,378.8417,405.53086666666667,389.70598333333334,395.1712,354.9693,405.8451166666666,350.3313,406.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
